CustomerID,PaymentDate,Subtotal,ShippingFee
799,8/15/2021,$172.99 ,$32.99 
800,8/15/2021,$172.99 ,$32.99 
801,8/15/2021,$252.99 ,$40.99 
802,8/15/2021,$301.99 ,$36.99 
803,8/15/2021,$177.99 ,$36.99 
804,8/15/2021,$252.99 ,$40.99 
805,8/15/2021,$353.99 ,$48.99 
806,8/15/2021,$92.99 ,$32.99 
807,8/15/2021,$172.99 ,$32.99 
810,8/15/2021,$252.99 ,$40.99 
811,8/15/2021,$301.99 ,$36.99 
812,8/15/2021,$177.99 ,$36.99 
813,8/15/2021,$301.99 ,$36.99 
814,8/15/2021,$92.99 ,$32.99 
815,8/15/2021,$353.99 ,$48.99 
816,8/15/2021,$177.99 ,$36.99 
817,8/15/2021,$313.99 ,$44.99 
818,8/15/2021,$537.99 ,$44.99 
819,8/15/2021,$252.99 ,$40.99 
821,8/15/2021,$313.99 ,$44.99 
822,8/15/2021,$353.99 ,$48.99 
823,8/15/2021,$92.99 ,$32.99 
824,8/15/2021,$313.99 ,$44.99 
825,8/15/2021,$252.99 ,$40.99 
826,8/15/2021,$172.99 ,$32.99 
827,8/15/2021,$172.99 ,$32.99 
828,8/15/2021,$177.99 ,$36.99 
829,8/15/2021,$301.99 ,$36.99 
830,8/15/2021,$252.99 ,$40.99 
831,8/15/2021,$301.99 ,$36.99 
832,8/15/2021,$177.99 ,$36.99 
833,8/15/2021,$252.99 ,$40.99 
834,8/15/2021,$177.99 ,$36.99 
835,8/15/2021,$252.99 ,$40.99 
836,8/15/2021,$313.99 ,$44.99 
838,8/15/2021,$301.99 ,$36.99 
839,8/15/2021,$537.99 ,$44.99 
840,8/15/2021,$353.99 ,$48.99 
841,8/15/2021,$177.99 ,$36.99 
842,8/15/2021,$301.99 ,$36.99 
843,8/15/2021,$92.99 ,$32.99 
844,8/15/2021,$655.99 ,$48.99 
845,8/15/2021,$172.99 ,$32.99 
847,8/15/2021,$432.99 ,$40.99 
848,8/15/2021,$92.99 ,$32.99 
849,8/15/2021,$301.99 ,$36.99 
850,8/15/2021,$301.99 ,$36.99 
852,8/15/2021,$432.99 ,$40.99 
853,8/15/2021,$177.99 ,$36.99 
854,8/15/2021,$177.99 ,$36.99 
855,8/15/2021,$252.99 ,$40.99 
856,8/15/2021,$172.99 ,$32.99 
857,8/15/2021,$313.99 ,$44.99 
858,8/15/2021,$655.99 ,$48.99 
859,8/15/2021,$92.99 ,$32.99 
860,8/15/2021,$252.99 ,$40.99 
861,8/15/2021,$313.99 ,$44.99 
862,8/15/2021,$252.99 ,$40.99 
863,8/15/2021,$252.99 ,$40.99 
864,8/15/2021,$432.99 ,$40.99 
865,8/15/2021,$172.99 ,$32.99 
866,8/15/2021,$172.99 ,$32.99 
867,8/15/2021,$353.99 ,$48.99 
868,8/15/2021,$177.99 ,$36.99 
869,8/15/2021,$537.99 ,$44.99 
870,8/15/2021,$177.99 ,$36.99 
872,8/15/2021,$172.99 ,$32.99 
873,8/15/2021,$172.99 ,$32.99 
874,8/15/2021,$252.99 ,$40.99 
875,8/15/2021,$353.99 ,$48.99 
876,8/15/2021,$177.99 ,$36.99 
877,8/15/2021,$432.99 ,$40.99 
878,8/15/2021,$537.99 ,$44.99 
880,8/15/2021,$177.99 ,$36.99 
881,8/15/2021,$353.99 ,$48.99 
882,8/15/2021,$92.99 ,$32.99 
883,8/15/2021,$537.99 ,$44.99 
884,8/15/2021,$172.99 ,$32.99 
885,8/15/2021,$353.99 ,$48.99 
886,8/15/2021,$177.99 ,$36.99 
887,8/15/2021,$432.99 ,$40.99 
888,8/15/2021,$432.99 ,$40.99 
889,8/15/2021,$432.99 ,$40.99 
890,8/15/2021,$537.99 ,$44.99 
891,8/15/2021,$353.99 ,$48.99 
892,8/15/2021,$432.99 ,$40.99 
894,8/15/2021,$172.99 ,$32.99 
896,8/15/2021,$252.99 ,$40.99 
897,8/15/2021,$172.99 ,$32.99 
898,8/15/2021,$537.99 ,$44.99 
899,8/15/2021,$313.99 ,$44.99 
900,8/15/2021,$353.99 ,$48.99 
901,8/15/2021,$177.99 ,$36.99 
902,8/15/2021,$177.99 ,$36.99 
903,8/15/2021,$432.99 ,$40.99 
904,8/15/2021,$313.99 ,$44.99 
905,8/15/2021,$353.99 ,$48.99 
906,8/15/2021,$432.99 ,$40.99 
907,8/15/2021,$177.99 ,$36.99 
908,8/15/2021,$172.99 ,$32.99 
909,8/15/2021,$177.99 ,$36.99 
910,8/15/2021,$353.99 ,$48.99 
911,8/15/2021,$177.99 ,$36.99 
912,8/15/2021,$177.99 ,$36.99 
913,8/15/2021,$301.99 ,$36.99 
914,8/15/2021,$177.99 ,$36.99 
915,8/15/2021,$432.99 ,$40.99 
916,8/15/2021,$172.99 ,$32.99 
917,8/15/2021,$252.99 ,$40.99 
918,8/15/2021,$537.99 ,$44.99 
919,8/15/2021,$432.99 ,$40.99 
920,8/15/2021,$313.99 ,$44.99 
921,8/15/2021,$252.99 ,$40.99 
922,8/15/2021,$92.99 ,$32.99 
923,8/15/2021,$252.99 ,$40.99 
924,8/15/2021,$92.99 ,$32.99 
925,8/15/2021,$301.99 ,$36.99 
926,8/15/2021,$172.99 ,$32.99 
927,8/15/2021,$301.99 ,$36.99 
928,8/15/2021,$655.99 ,$48.99 
929,8/15/2021,$252.99 ,$40.99 
930,8/15/2021,$432.99 ,$40.99 
931,8/15/2021,$177.99 ,$36.99 
932,8/15/2021,$177.99 ,$36.99 
933,8/15/2021,$313.99 ,$44.99 
934,8/15/2021,$177.99 ,$36.99 
935,8/15/2021,$177.99 ,$36.99 
936,8/15/2021,$432.99 ,$40.99 
937,8/15/2021,$432.99 ,$40.99 
938,8/15/2021,$432.99 ,$40.99 
939,8/15/2021,$432.99 ,$40.99 
940,8/15/2021,$252.99 ,$40.99 
941,8/15/2021,$301.99 ,$36.99 
942,8/15/2021,$313.99 ,$44.99 
943,8/15/2021,$432.99 ,$40.99 
944,8/15/2021,$172.99 ,$32.99 
945,8/15/2021,$353.99 ,$48.99 
946,8/15/2021,$252.99 ,$40.99 
947,8/15/2021,$432.99 ,$40.99 
948,8/15/2021,$252.99 ,$40.99 
949,8/15/2021,$432.99 ,$40.99 
950,8/15/2021,$432.99 ,$40.99 
951,8/15/2021,$172.99 ,$32.99 
952,8/15/2021,$537.99 ,$44.99 
953,8/15/2021,$301.99 ,$36.99 
954,8/15/2021,$252.99 ,$40.99 
955,8/15/2021,$177.99 ,$36.99 
956,8/15/2021,$252.99 ,$40.99 
957,8/15/2021,$252.99 ,$40.99 
958,8/15/2021,$252.99 ,$40.99 
959,8/15/2021,$177.99 ,$36.99 
960,8/15/2021,$313.99 ,$44.99 
961,8/15/2021,$252.99 ,$40.99 
962,8/15/2021,$177.99 ,$36.99 
963,8/15/2021,$92.99 ,$32.99 
964,8/15/2021,$177.99 ,$36.99 
965,8/15/2021,$177.99 ,$36.99 
966,8/15/2021,$301.99 ,$36.99 
967,8/15/2021,$301.99 ,$36.99 
968,8/15/2021,$172.99 ,$32.99 
969,8/15/2021,$301.99 ,$36.99 
970,8/15/2021,$432.99 ,$40.99 
971,8/15/2021,$252.99 ,$40.99 
972,8/15/2021,$172.99 ,$32.99 
973,8/15/2021,$432.99 ,$40.99 
974,8/15/2021,$172.99 ,$32.99 
975,8/15/2021,$301.99 ,$36.99 
976,8/15/2021,$537.99 ,$44.99 
977,8/15/2021,$172.99 ,$32.99 
978,8/15/2021,$172.99 ,$32.99 
979,8/15/2021,$313.99 ,$44.99 
980,8/15/2021,$172.99 ,$32.99 
981,8/15/2021,$313.99 ,$44.99 
982,8/15/2021,$252.99 ,$40.99 
983,8/15/2021,$252.99 ,$40.99 
985,8/15/2021,$432.99 ,$40.99 
986,8/15/2021,$313.99 ,$44.99 
987,8/15/2021,$172.99 ,$32.99 
988,8/15/2021,$432.99 ,$40.99 
989,8/15/2021,$177.99 ,$36.99 
990,8/15/2021,$655.99 ,$48.99 
991,8/15/2021,$252.99 ,$40.99 
992,8/15/2021,$432.99 ,$40.99 
993,8/15/2021,$301.99 ,$36.99 
994,8/15/2021,$177.99 ,$36.99 
995,8/15/2021,$172.99 ,$32.99 
996,8/15/2021,$177.99 ,$36.99 
997,8/15/2021,$313.99 ,$44.99 
998,8/15/2021,$537.99 ,$44.99 
999,8/15/2021,$177.99 ,$36.99 
1000,8/15/2021,$252.99 ,$40.99 
1001,8/15/2021,$432.99 ,$40.99 
1002,8/15/2021,$313.99 ,$44.99 
1003,8/15/2021,$313.99 ,$44.99 
1004,8/15/2021,$177.99 ,$36.99 
1005,8/15/2021,$172.99 ,$32.99 
1006,8/15/2021,$301.99 ,$36.99 
1009,8/15/2021,$313.99 ,$44.99 
1010,8/15/2021,$432.99 ,$40.99 
1011,8/15/2021,$92.99 ,$32.99 
1012,8/15/2021,$301.99 ,$36.99 
1013,8/15/2021,$177.99 ,$36.99 
1014,8/15/2021,$177.99 ,$36.99 
1015,8/15/2021,$172.99 ,$32.99 
1016,8/15/2021,$301.99 ,$36.99 
1017,8/15/2021,$252.99 ,$40.99 
1018,8/15/2021,$432.99 ,$40.99 
1019,8/15/2021,$172.99 ,$32.99 
1020,8/15/2021,$432.99 ,$40.99 
1021,8/15/2021,$252.99 ,$40.99 
1022,8/15/2021,$432.99 ,$40.99 
1023,8/15/2021,$172.99 ,$32.99 
1024,8/15/2021,$252.99 ,$40.99 
1025,8/15/2021,$252.99 ,$40.99 
1026,8/15/2021,$301.99 ,$36.99 
1027,8/15/2021,$252.99 ,$40.99 
1028,8/15/2021,$432.99 ,$40.99 
1029,8/15/2021,$172.99 ,$32.99 
1030,8/15/2021,$313.99 ,$44.99 
1031,8/15/2021,$432.99 ,$40.99 
1032,8/15/2021,$252.99 ,$40.99 
1033,8/15/2021,$177.99 ,$36.99 
1034,8/15/2021,$252.99 ,$40.99 
1035,8/15/2021,$432.99 ,$40.99 
1036,8/15/2021,$172.99 ,$32.99 
1037,8/15/2021,$432.99 ,$40.99 
1038,8/15/2021,$313.99 ,$44.99 
1039,8/15/2021,$252.99 ,$40.99 
1040,8/15/2021,$313.99 ,$44.99 
1041,8/15/2021,$252.99 ,$40.99 
1042,8/15/2021,$252.99 ,$40.99 
1043,8/15/2021,$432.99 ,$40.99 
1044,8/15/2021,$252.99 ,$40.99 
1045,8/15/2021,$92.99 ,$32.99 
1046,8/15/2021,$177.99 ,$36.99 
1047,8/15/2021,$301.99 ,$36.99 
1048,8/15/2021,$301.99 ,$36.99 
1049,8/15/2021,$432.99 ,$40.99 
1050,8/15/2021,$92.99 ,$32.99 
1051,8/15/2021,$92.99 ,$32.99 
1052,8/15/2021,$313.99 ,$44.99 
1053,8/15/2021,$252.99 ,$40.99 
1054,8/15/2021,$301.99 ,$36.99 
1055,8/15/2021,$432.99 ,$40.99 
1056,8/15/2021,$252.99 ,$40.99 
1057,8/15/2021,$432.99 ,$40.99 
1058,8/15/2021,$172.99 ,$32.99 
1059,8/15/2021,$313.99 ,$44.99 
1060,8/15/2021,$301.99 ,$36.99 
1061,8/15/2021,$92.99 ,$32.99 
1062,8/15/2021,$177.99 ,$36.99 
1063,8/15/2021,$537.99 ,$44.99 
1064,8/15/2021,$92.99 ,$32.99 
1065,8/15/2021,$301.99 ,$36.99 
1066,8/15/2021,$313.99 ,$44.99 
1067,8/15/2021,$301.99 ,$36.99 
1068,8/15/2021,$172.99 ,$32.99 
1069,8/15/2021,$177.99 ,$36.99 
1070,8/15/2021,$432.99 ,$40.99 
1071,8/15/2021,$252.99 ,$40.99 
1072,8/15/2021,$301.99 ,$36.99 
1073,8/15/2021,$172.99 ,$32.99 
1074,8/15/2021,$252.99 ,$40.99 
1075,8/15/2021,$537.99 ,$44.99 
1076,8/15/2021,$92.99 ,$32.99 
1077,8/15/2021,$172.99 ,$32.99 
1078,8/15/2021,$353.99 ,$48.99 
1079,8/15/2021,$353.99 ,$48.99 
1080,8/15/2021,$252.99 ,$40.99 
1081,8/15/2021,$177.99 ,$36.99 
1082,8/15/2021,$92.99 ,$32.99 
1083,8/15/2021,$432.99 ,$40.99 
1084,8/15/2021,$92.99 ,$32.99 
1085,8/15/2021,$172.99 ,$32.99 
1086,8/15/2021,$313.99 ,$44.99 
1087,8/15/2021,$301.99 ,$36.99 
1088,8/15/2021,$432.99 ,$40.99 
1089,8/15/2021,$172.99 ,$32.99 
1090,8/15/2021,$252.99 ,$40.99 
1091,8/15/2021,$655.99 ,$48.99 
1092,8/15/2021,$172.99 ,$32.99 
1093,8/15/2021,$172.99 ,$32.99 
1094,8/15/2021,$92.99 ,$32.99 
2,9/15/2021,$432.99 ,$40.99 
3,9/15/2021,$92.99 ,$32.99 
4,9/15/2021,$177.99 ,$36.99 
5,9/15/2021,$252.99 ,$40.99 
6,9/15/2021,$252.99 ,$40.99 
7,9/15/2021,$252.99 ,$40.99 
8,9/15/2021,$172.99 ,$32.99 
9,9/15/2021,$353.99 ,$48.99 
10,9/15/2021,$313.99 ,$44.99 
12,9/15/2021,$252.99 ,$40.99 
13,9/15/2021,$177.99 ,$36.99 
14,9/15/2021,$301.99 ,$36.99 
15,9/15/2021,$252.99 ,$40.99 
18,9/15/2021,$301.99 ,$36.99 
19,9/15/2021,$177.99 ,$36.99 
20,9/15/2021,$313.99 ,$44.99 
21,9/15/2021,$172.99 ,$32.99 
22,9/15/2021,$432.99 ,$40.99 
23,9/15/2021,$313.99 ,$44.99 
24,9/15/2021,$252.99 ,$40.99 
25,9/15/2021,$92.99 ,$32.99 
26,9/15/2021,$301.99 ,$36.99 
27,9/15/2021,$313.99 ,$44.99 
28,9/15/2021,$177.99 ,$36.99 
29,9/15/2021,$313.99 ,$44.99 
30,9/15/2021,$301.99 ,$36.99 
31,9/15/2021,$432.99 ,$40.99 
32,9/15/2021,$432.99 ,$40.99 
33,9/15/2021,$172.99 ,$32.99 
34,9/15/2021,$172.99 ,$32.99 
35,9/15/2021,$537.99 ,$44.99 
36,9/15/2021,$301.99 ,$36.99 
37,9/15/2021,$301.99 ,$36.99 
40,9/15/2021,$252.99 ,$40.99 
41,9/15/2021,$92.99 ,$32.99 
42,9/15/2021,$177.99 ,$36.99 
43,9/15/2021,$177.99 ,$36.99 
44,9/15/2021,$177.99 ,$36.99 
45,9/15/2021,$92.99 ,$32.99 
46,9/15/2021,$353.99 ,$48.99 
47,9/15/2021,$432.99 ,$40.99 
48,9/15/2021,$92.99 ,$32.99 
49,9/15/2021,$172.99 ,$32.99 
50,9/15/2021,$432.99 ,$40.99 
51,9/15/2021,$177.99 ,$36.99 
52,9/15/2021,$301.99 ,$36.99 
55,9/15/2021,$252.99 ,$40.99 
56,9/15/2021,$353.99 ,$48.99 
57,9/15/2021,$92.99 ,$32.99 
59,9/15/2021,$353.99 ,$48.99 
60,9/15/2021,$432.99 ,$40.99 
61,9/15/2021,$172.99 ,$32.99 
62,9/15/2021,$301.99 ,$36.99 
63,9/15/2021,$252.99 ,$40.99 
64,9/15/2021,$252.99 ,$40.99 
65,9/15/2021,$172.99 ,$32.99 
66,9/15/2021,$537.99 ,$44.99 
67,9/15/2021,$432.99 ,$40.99 
68,9/15/2021,$432.99 ,$40.99 
69,9/15/2021,$301.99 ,$36.99 
70,9/15/2021,$177.99 ,$36.99 
72,9/15/2021,$252.99 ,$40.99 
73,9/15/2021,$313.99 ,$44.99 
74,9/15/2021,$432.99 ,$40.99 
75,9/15/2021,$172.99 ,$32.99 
76,9/15/2021,$177.99 ,$36.99 
77,9/15/2021,$177.99 ,$36.99 
78,9/15/2021,$92.99 ,$32.99 
81,9/15/2021,$177.99 ,$36.99 
82,9/15/2021,$177.99 ,$36.99 
83,9/15/2021,$92.99 ,$32.99 
84,9/15/2021,$301.99 ,$36.99 
86,9/15/2021,$252.99 ,$40.99 
87,9/15/2021,$537.99 ,$44.99 
88,9/15/2021,$432.99 ,$40.99 
89,9/15/2021,$353.99 ,$48.99 
90,9/15/2021,$177.99 ,$36.99 
91,9/15/2021,$301.99 ,$36.99 
92,9/15/2021,$313.99 ,$44.99 
93,9/15/2021,$92.99 ,$32.99 
94,9/15/2021,$313.99 ,$44.99 
95,9/15/2021,$252.99 ,$40.99 
97,9/15/2021,$177.99 ,$36.99 
98,9/15/2021,$177.99 ,$36.99 
99,9/15/2021,$301.99 ,$36.99 
100,9/15/2021,$177.99 ,$36.99 
101,9/15/2021,$252.99 ,$40.99 
102,9/15/2021,$301.99 ,$36.99 
103,9/15/2021,$432.99 ,$40.99 
104,9/15/2021,$432.99 ,$40.99 
106,9/15/2021,$177.99 ,$36.99 
108,9/15/2021,$177.99 ,$36.99 
109,9/15/2021,$177.99 ,$36.99 
110,9/15/2021,$252.99 ,$40.99 
111,9/15/2021,$313.99 ,$44.99 
112,9/15/2021,$353.99 ,$48.99 
113,9/15/2021,$172.99 ,$32.99 
115,9/15/2021,$92.99 ,$32.99 
116,9/15/2021,$252.99 ,$40.99 
117,9/15/2021,$92.99 ,$32.99 
118,9/15/2021,$313.99 ,$44.99 
120,9/15/2021,$177.99 ,$36.99 
121,9/15/2021,$432.99 ,$40.99 
122,9/15/2021,$301.99 ,$36.99 
123,9/15/2021,$301.99 ,$36.99 
124,9/15/2021,$92.99 ,$32.99 
125,9/15/2021,$252.99 ,$40.99 
126,9/15/2021,$432.99 ,$40.99 
129,9/15/2021,$252.99 ,$40.99 
130,9/15/2021,$252.99 ,$40.99 
132,9/15/2021,$313.99 ,$44.99 
133,9/15/2021,$432.99 ,$40.99 
138,9/15/2021,$92.99 ,$32.99 
139,9/15/2021,$301.99 ,$36.99 
140,9/15/2021,$313.99 ,$44.99 
141,9/15/2021,$353.99 ,$48.99 
142,9/15/2021,$432.99 ,$40.99 
143,9/15/2021,$172.99 ,$32.99 
144,9/15/2021,$655.99 ,$48.99 
145,9/15/2021,$313.99 ,$44.99 
146,9/15/2021,$177.99 ,$36.99 
147,9/15/2021,$252.99 ,$40.99 
148,9/15/2021,$252.99 ,$40.99 
149,9/15/2021,$172.99 ,$32.99 
150,9/15/2021,$301.99 ,$36.99 
151,9/15/2021,$252.99 ,$40.99 
153,9/15/2021,$537.99 ,$44.99 
155,9/15/2021,$92.99 ,$32.99 
156,9/15/2021,$177.99 ,$36.99 
157,9/15/2021,$92.99 ,$32.99 
158,9/15/2021,$92.99 ,$32.99 
160,9/15/2021,$252.99 ,$40.99 
161,9/15/2021,$252.99 ,$40.99 
162,9/15/2021,$177.99 ,$36.99 
163,9/15/2021,$252.99 ,$40.99 
165,9/15/2021,$432.99 ,$40.99 
166,9/15/2021,$432.99 ,$40.99 
167,9/15/2021,$537.99 ,$44.99 
168,9/15/2021,$353.99 ,$48.99 
169,9/15/2021,$172.99 ,$32.99 
170,9/15/2021,$177.99 ,$36.99 
171,9/15/2021,$252.99 ,$40.99 
173,9/15/2021,$301.99 ,$36.99 
174,9/15/2021,$432.99 ,$40.99 
175,9/15/2021,$301.99 ,$36.99 
176,9/15/2021,$172.99 ,$32.99 
177,9/15/2021,$432.99 ,$40.99 
178,9/15/2021,$92.99 ,$32.99 
180,9/15/2021,$432.99 ,$40.99 
181,9/15/2021,$252.99 ,$40.99 
182,9/15/2021,$252.99 ,$40.99 
184,9/15/2021,$172.99 ,$32.99 
185,9/15/2021,$313.99 ,$44.99 
186,9/15/2021,$177.99 ,$36.99 
188,9/15/2021,$172.99 ,$32.99 
189,9/15/2021,$301.99 ,$36.99 
190,9/15/2021,$301.99 ,$36.99 
191,9/15/2021,$252.99 ,$40.99 
192,9/15/2021,$432.99 ,$40.99 
194,9/15/2021,$313.99 ,$44.99 
195,9/15/2021,$177.99 ,$36.99 
196,9/15/2021,$301.99 ,$36.99 
198,9/15/2021,$432.99 ,$40.99 
199,9/15/2021,$172.99 ,$32.99 
200,9/15/2021,$177.99 ,$36.99 
201,9/15/2021,$252.99 ,$40.99 
203,9/15/2021,$432.99 ,$40.99 
204,9/15/2021,$92.99 ,$32.99 
205,9/15/2021,$353.99 ,$48.99 
206,9/15/2021,$92.99 ,$32.99 
207,9/15/2021,$301.99 ,$36.99 
211,9/15/2021,$177.99 ,$36.99 
212,9/15/2021,$252.99 ,$40.99 
213,9/15/2021,$655.99 ,$48.99 
214,9/15/2021,$177.99 ,$36.99 
215,9/15/2021,$177.99 ,$36.99 
218,9/15/2021,$172.99 ,$32.99 
220,9/15/2021,$301.99 ,$36.99 
221,9/15/2021,$92.99 ,$32.99 
222,9/15/2021,$353.99 ,$48.99 
223,9/15/2021,$301.99 ,$36.99 
224,9/15/2021,$252.99 ,$40.99 
225,9/15/2021,$537.99 ,$44.99 
226,9/15/2021,$301.99 ,$36.99 
227,9/15/2021,$252.99 ,$40.99 
228,9/15/2021,$301.99 ,$36.99 
229,9/15/2021,$92.99 ,$32.99 
230,9/15/2021,$301.99 ,$36.99 
231,9/15/2021,$252.99 ,$40.99 
232,9/15/2021,$432.99 ,$40.99 
234,9/15/2021,$353.99 ,$48.99 
235,9/15/2021,$252.99 ,$40.99 
237,9/15/2021,$313.99 ,$44.99 
238,9/15/2021,$252.99 ,$40.99 
239,9/15/2021,$252.99 ,$40.99 
240,9/15/2021,$252.99 ,$40.99 
241,9/15/2021,$655.99 ,$48.99 
242,9/15/2021,$92.99 ,$32.99 
243,9/15/2021,$432.99 ,$40.99 
244,9/15/2021,$252.99 ,$40.99 
245,9/15/2021,$177.99 ,$36.99 
246,9/15/2021,$537.99 ,$44.99 
247,9/15/2021,$252.99 ,$40.99 
248,9/15/2021,$301.99 ,$36.99 
249,9/15/2021,$172.99 ,$32.99 
250,9/15/2021,$301.99 ,$36.99 
251,9/15/2021,$313.99 ,$44.99 
252,9/15/2021,$432.99 ,$40.99 
253,9/15/2021,$432.99 ,$40.99 
254,9/15/2021,$301.99 ,$36.99 
255,9/15/2021,$252.99 ,$40.99 
257,9/15/2021,$252.99 ,$40.99 
260,9/15/2021,$252.99 ,$40.99 
261,9/15/2021,$301.99 ,$36.99 
263,9/15/2021,$252.99 ,$40.99 
264,9/15/2021,$432.99 ,$40.99 
265,9/15/2021,$301.99 ,$36.99 
266,9/15/2021,$172.99 ,$32.99 
267,9/15/2021,$432.99 ,$40.99 
268,9/15/2021,$301.99 ,$36.99 
270,9/15/2021,$313.99 ,$44.99 
271,9/15/2021,$252.99 ,$40.99 
274,9/15/2021,$252.99 ,$40.99 
276,9/15/2021,$432.99 ,$40.99 
277,9/15/2021,$177.99 ,$36.99 
278,9/15/2021,$353.99 ,$48.99 
279,9/15/2021,$177.99 ,$36.99 
280,9/15/2021,$172.99 ,$32.99 
281,9/15/2021,$252.99 ,$40.99 
282,9/15/2021,$313.99 ,$44.99 
283,9/15/2021,$432.99 ,$40.99 
284,9/15/2021,$172.99 ,$32.99 
285,9/15/2021,$353.99 ,$48.99 
286,9/15/2021,$301.99 ,$36.99 
287,9/15/2021,$177.99 ,$36.99 
288,9/15/2021,$313.99 ,$44.99 
289,9/15/2021,$301.99 ,$36.99 
290,9/15/2021,$313.99 ,$44.99 
291,9/15/2021,$177.99 ,$36.99 
292,9/15/2021,$301.99 ,$36.99 
293,9/15/2021,$301.99 ,$36.99 
294,9/15/2021,$301.99 ,$36.99 
295,9/15/2021,$252.99 ,$40.99 
296,9/15/2021,$313.99 ,$44.99 
297,9/15/2021,$92.99 ,$32.99 
299,9/15/2021,$252.99 ,$40.99 
300,9/15/2021,$177.99 ,$36.99 
301,9/15/2021,$252.99 ,$40.99 
303,9/15/2021,$301.99 ,$36.99 
304,9/15/2021,$252.99 ,$40.99 
305,9/15/2021,$172.99 ,$32.99 
306,9/15/2021,$252.99 ,$40.99 
307,9/15/2021,$252.99 ,$40.99 
308,9/15/2021,$301.99 ,$36.99 
310,9/15/2021,$172.99 ,$32.99 
311,9/15/2021,$252.99 ,$40.99 
312,9/15/2021,$177.99 ,$36.99 
313,9/15/2021,$177.99 ,$36.99 
314,9/15/2021,$432.99 ,$40.99 
315,9/15/2021,$301.99 ,$36.99 
316,9/15/2021,$252.99 ,$40.99 
318,9/15/2021,$353.99 ,$48.99 
319,9/15/2021,$313.99 ,$44.99 
320,9/15/2021,$313.99 ,$44.99 
321,9/15/2021,$432.99 ,$40.99 
322,9/15/2021,$432.99 ,$40.99 
323,9/15/2021,$537.99 ,$44.99 
324,9/15/2021,$252.99 ,$40.99 
325,9/15/2021,$432.99 ,$40.99 
326,9/15/2021,$172.99 ,$32.99 
327,9/15/2021,$252.99 ,$40.99 
328,9/15/2021,$301.99 ,$36.99 
329,9/15/2021,$301.99 ,$36.99 
330,9/15/2021,$172.99 ,$32.99 
331,9/15/2021,$537.99 ,$44.99 
333,9/15/2021,$177.99 ,$36.99 
334,9/15/2021,$353.99 ,$48.99 
335,9/15/2021,$301.99 ,$36.99 
337,9/15/2021,$353.99 ,$48.99 
338,9/15/2021,$252.99 ,$40.99 
339,9/15/2021,$177.99 ,$36.99 
340,9/15/2021,$172.99 ,$32.99 
342,9/15/2021,$432.99 ,$40.99 
343,9/15/2021,$252.99 ,$40.99 
345,9/15/2021,$252.99 ,$40.99 
346,9/15/2021,$301.99 ,$36.99 
347,9/15/2021,$432.99 ,$40.99 
348,9/15/2021,$177.99 ,$36.99 
349,9/15/2021,$313.99 ,$44.99 
350,9/15/2021,$172.99 ,$32.99 
351,9/15/2021,$252.99 ,$40.99 
352,9/15/2021,$432.99 ,$40.99 
353,9/15/2021,$177.99 ,$36.99 
354,9/15/2021,$537.99 ,$44.99 
355,9/15/2021,$177.99 ,$36.99 
356,9/15/2021,$301.99 ,$36.99 
357,9/15/2021,$353.99 ,$48.99 
359,9/15/2021,$177.99 ,$36.99 
360,9/15/2021,$92.99 ,$32.99 
361,9/15/2021,$252.99 ,$40.99 
362,9/15/2021,$92.99 ,$32.99 
363,9/15/2021,$252.99 ,$40.99 
364,9/15/2021,$301.99 ,$36.99 
365,9/15/2021,$353.99 ,$48.99 
366,9/15/2021,$172.99 ,$32.99 
367,9/15/2021,$432.99 ,$40.99 
368,9/15/2021,$313.99 ,$44.99 
369,9/15/2021,$353.99 ,$48.99 
371,9/15/2021,$301.99 ,$36.99 
372,9/15/2021,$537.99 ,$44.99 
373,9/15/2021,$92.99 ,$32.99 
374,9/15/2021,$177.99 ,$36.99 
375,9/15/2021,$252.99 ,$40.99 
376,9/15/2021,$432.99 ,$40.99 
378,9/15/2021,$432.99 ,$40.99 
381,9/15/2021,$537.99 ,$44.99 
382,9/15/2021,$252.99 ,$40.99 
383,9/15/2021,$252.99 ,$40.99 
384,9/15/2021,$172.99 ,$32.99 
385,9/15/2021,$252.99 ,$40.99 
386,9/15/2021,$313.99 ,$44.99 
388,9/15/2021,$432.99 ,$40.99 
390,9/15/2021,$252.99 ,$40.99 
391,9/15/2021,$172.99 ,$32.99 
392,9/15/2021,$432.99 ,$40.99 
393,9/15/2021,$172.99 ,$32.99 
394,9/15/2021,$172.99 ,$32.99 
395,9/15/2021,$301.99 ,$36.99 
396,9/15/2021,$177.99 ,$36.99 
397,9/15/2021,$432.99 ,$40.99 
399,9/15/2021,$92.99 ,$32.99 
401,9/15/2021,$301.99 ,$36.99 
402,9/15/2021,$252.99 ,$40.99 
404,9/15/2021,$301.99 ,$36.99 
405,9/15/2021,$252.99 ,$40.99 
406,9/15/2021,$177.99 ,$36.99 
407,9/15/2021,$353.99 ,$48.99 
408,9/15/2021,$353.99 ,$48.99 
409,9/15/2021,$172.99 ,$32.99 
410,9/15/2021,$537.99 ,$44.99 
411,9/15/2021,$177.99 ,$36.99 
412,9/15/2021,$655.99 ,$48.99 
413,9/15/2021,$301.99 ,$36.99 
414,9/15/2021,$252.99 ,$40.99 
415,9/15/2021,$313.99 ,$44.99 
416,9/15/2021,$252.99 ,$40.99 
418,9/15/2021,$537.99 ,$44.99 
