ID,CustomerID,MealKitID,ReviewDate,Review
11783,1101,6,9/2/2021,4
11784,1141,27,9/2/2021,5
11785,1125,11,9/2/2021,5
11786,1031,26,9/2/2021,5
11787,767,14,9/2/2021,4
11788,957,1,9/2/2021,5
11789,1141,12,9/2/2021,5
11790,1052,30,9/2/2021,5
11791,1070,3,9/2/2021,5
11792,1089,27,9/2/2021,2
11793,1146,11,9/2/2021,4
11794,1058,7,9/2/2021,5
11795,579,21,9/2/2021,1
11796,1139,1,9/2/2021,5
11797,1120,17,9/2/2021,5
11798,1147,3,9/2/2021,5
11799,528,26,9/2/2021,5
11800,90,2,9/2/2021,5
11801,453,5,9/2/2021,5
11802,1031,24,9/2/2021,5
11803,1074,10,9/2/2021,5
11804,840,12,9/2/2021,5
11805,1047,12,9/2/2021,5
11806,469,14,9/2/2021,5
11807,1017,9,9/2/2021,5
11808,1064,5,9/2/2021,5
11809,763,23,9/2/2021,4
11810,1132,22,9/2/2021,5
11811,939,22,9/2/2021,5
11812,1141,9,9/2/2021,5
11813,1052,5,9/3/2021,5
11814,1055,8,9/3/2021,5
11815,702,19,9/3/2021,5
11816,1104,16,9/3/2021,5
11817,969,4,9/3/2021,5
11818,1089,16,9/3/2021,5
11819,1135,20,9/3/2021,5
11820,985,6,9/3/2021,5
11821,1030,13,9/3/2021,5
11822,1120,1,9/3/2021,5
11823,1065,10,9/3/2021,5
11824,1102,4,9/3/2021,3
11825,1000,30,9/3/2021,3
11826,1099,10,9/3/2021,5
11827,1072,11,9/3/2021,1
11828,721,14,9/3/2021,5
11829,1074,27,9/3/2021,4
11830,1128,8,9/3/2021,5
11831,1049,8,9/3/2021,5
11832,1020,21,9/3/2021,5
11833,588,17,9/3/2021,5
11834,577,4,9/3/2021,5
11835,1099,4,9/3/2021,5
11836,961,16,9/3/2021,1
11837,1151,29,9/3/2021,5
11838,1064,2,9/3/2021,5
11839,1140,18,9/3/2021,5
11840,737,30,9/3/2021,5
11841,892,16,9/3/2021,4
11842,1120,25,9/3/2021,5
11843,1152,28,9/3/2021,5
11844,969,19,9/3/2021,4
11845,939,13,9/3/2021,5
11846,1121,5,9/3/2021,4
11847,850,21,9/3/2021,5
11848,1058,19,9/3/2021,5
11849,1099,4,9/3/2021,5
11850,1022,25,9/3/2021,5
11851,969,30,9/3/2021,5
11852,1107,29,9/3/2021,3
11853,1146,19,9/3/2021,5
11854,1012,18,9/3/2021,4
11855,1028,12,9/3/2021,2
11856,1142,5,9/3/2021,5
11857,1017,8,9/3/2021,5
11858,1146,14,9/3/2021,5
11859,1110,22,9/3/2021,5
11860,1150,3,9/3/2021,5
11861,1031,21,9/3/2021,5
11862,613,25,9/3/2021,5
11863,878,13,9/3/2021,2
11864,1149,27,9/4/2021,5
11865,1110,9,9/4/2021,5
11866,914,1,9/4/2021,3
11867,755,2,9/4/2021,5
11868,1159,13,9/4/2021,5
11869,915,30,9/4/2021,5
11870,1160,11,9/4/2021,5
11871,1125,12,9/4/2021,5
11872,288,26,9/4/2021,5
11873,1160,5,9/4/2021,5
11874,1139,11,9/4/2021,2
11875,509,13,9/4/2021,5
11876,843,19,9/4/2021,5
11877,1129,12,9/4/2021,5
11878,613,23,9/4/2021,5
11879,853,28,9/4/2021,5
11880,1016,5,9/4/2021,5
11881,972,21,9/4/2021,5
11882,1038,12,9/4/2021,5
11883,1112,12,9/4/2021,5
11884,481,30,9/4/2021,4
11885,1150,4,9/4/2021,5
11886,1090,24,9/4/2021,5
11887,990,11,9/4/2021,5
11888,972,7,9/4/2021,5
11889,1082,27,9/4/2021,4
11890,1160,2,9/4/2021,5
11891,701,25,9/4/2021,5
11892,1120,20,9/4/2021,5
11893,960,18,9/4/2021,5
11894,828,23,9/4/2021,5
11895,952,22,9/4/2021,5
11896,1089,22,9/4/2021,5
11897,453,2,9/4/2021,5
11898,1139,22,9/4/2021,5
11899,1049,14,9/4/2021,5
11900,1018,10,9/4/2021,5
11901,952,13,9/4/2021,5
11902,1139,16,9/4/2021,5
11903,1097,1,9/4/2021,5
11904,1140,10,9/4/2021,2
11905,435,2,9/4/2021,5
11906,560,1,9/4/2021,5
11907,940,2,9/4/2021,5
11908,411,13,9/4/2021,5
11909,1139,3,9/4/2021,5
11910,880,27,9/4/2021,5
11911,957,2,9/4/2021,4
11912,469,26,9/4/2021,2
11913,1139,11,9/4/2021,5
11914,952,3,9/4/2021,5
11915,1160,19,9/4/2021,5
11916,1074,13,9/4/2021,5
11917,1160,1,9/4/2021,5
11918,1021,6,9/4/2021,5
11919,1072,9,9/4/2021,3
11920,1058,22,9/4/2021,5
11921,1139,30,9/4/2021,5
11922,967,18,9/4/2021,4
11923,991,13,9/4/2021,5
11924,1109,8,9/4/2021,5
11925,1104,1,9/4/2021,2
11926,1041,3,9/4/2021,5
11927,887,10,9/4/2021,5
11928,1139,24,9/4/2021,5
11929,252,13,9/4/2021,5
11930,1163,23,9/4/2021,5
11931,850,19,9/4/2021,2
11932,685,16,9/5/2021,5
11933,755,3,9/5/2021,5
11934,1031,5,9/5/2021,5
11935,1160,13,9/5/2021,5
11936,1149,2,9/5/2021,5
11937,506,6,9/5/2021,1
11938,1170,9,9/5/2021,5
11939,1121,19,9/5/2021,5
11940,1081,4,9/5/2021,5
11941,770,29,9/5/2021,5
11942,1082,22,9/5/2021,4
11943,1118,12,9/5/2021,5
11944,880,27,9/5/2021,5
11945,779,18,9/5/2021,2
11946,706,13,9/5/2021,4
11947,1129,1,9/5/2021,5
11948,226,16,9/5/2021,5
11949,509,14,9/5/2021,5
11950,1055,30,9/5/2021,4
11951,1000,30,9/5/2021,5
11952,1104,30,9/5/2021,3
11953,799,27,9/5/2021,5
11954,1121,24,9/5/2021,5
11955,1149,5,9/5/2021,5
11956,1063,25,9/5/2021,5
11957,1170,2,9/5/2021,5
11958,1090,15,9/5/2021,5
11959,1096,11,9/5/2021,2
11960,1084,8,9/5/2021,5
11961,1010,14,9/5/2021,5
11962,1015,11,9/5/2021,5
11963,1120,4,9/5/2021,5
11964,1055,28,9/5/2021,2
11965,1058,30,9/5/2021,2
11966,972,9,9/5/2021,5
11967,1113,30,9/5/2021,2
11968,1083,27,9/5/2021,4
11969,496,10,9/5/2021,5
11970,1121,11,9/5/2021,5
11971,1160,11,9/5/2021,5
11972,605,10,9/5/2021,5
11973,1132,21,9/5/2021,5
11974,939,6,9/5/2021,5
11975,1113,19,9/5/2021,5
11976,1140,3,9/5/2021,5
11977,795,21,9/5/2021,4
11978,1121,9,9/5/2021,5
11979,1030,13,9/5/2021,5
11980,1034,24,9/5/2021,5
11981,1155,11,9/5/2021,3
11982,957,12,9/5/2021,5
11983,1139,5,9/5/2021,5
11984,1051,13,9/5/2021,5
11985,535,19,9/5/2021,2
11986,1149,22,9/5/2021,5
11987,1149,14,9/5/2021,1
11988,1065,2,9/5/2021,5
11989,1037,21,9/5/2021,5
11990,1120,25,9/5/2021,5
11991,1068,4,9/5/2021,5
11992,1069,5,9/5/2021,5
11993,969,16,9/5/2021,3
11994,1160,27,9/5/2021,5
11995,1037,11,9/5/2021,4
11996,1037,3,9/5/2021,4
11997,1140,2,9/5/2021,4
11998,1110,6,9/5/2021,5
11999,1160,22,9/5/2021,5
12000,1140,28,9/5/2021,4
12001,1058,16,9/5/2021,3
12002,711,15,9/5/2021,5
12003,1160,9,9/5/2021,5
12004,218,7,9/5/2021,5
12005,1029,6,9/5/2021,5
12006,1160,28,9/5/2021,5
12007,711,10,9/5/2021,5
12008,934,10,9/5/2021,5
12009,1160,1,9/5/2021,3
12010,1160,24,9/5/2021,4
12011,737,9,9/5/2021,5
12012,1102,16,9/5/2021,4
12013,613,2,9/5/2021,5
12014,1088,16,9/6/2021,5
12015,702,22,9/6/2021,5
12016,1041,29,9/6/2021,3
12017,1085,11,9/6/2021,5
12018,534,1,9/6/2021,5
12019,1155,15,9/6/2021,5
12020,967,24,9/6/2021,1
12021,1135,14,9/6/2021,5
12022,985,29,9/6/2021,3
12023,1113,22,9/6/2021,4
12024,1176,22,9/6/2021,5
12025,1146,27,9/6/2021,5
12026,1160,9,9/6/2021,5
12027,1064,22,9/6/2021,5
12028,1160,29,9/6/2021,4
12029,1160,30,9/6/2021,5
12030,1081,14,9/6/2021,5
12031,1139,2,9/6/2021,5
12032,1023,24,9/6/2021,4
12033,1125,2,9/6/2021,5
12034,1168,1,9/6/2021,5
12035,535,18,9/6/2021,5
12036,1160,12,9/6/2021,5
12037,783,30,9/6/2021,5
12038,1160,25,9/6/2021,5
12039,1160,2,9/6/2021,2
12040,1110,16,9/6/2021,5
12041,196,29,9/6/2021,5
12042,1160,27,9/6/2021,3
12043,1161,22,9/6/2021,5
12044,1117,10,9/6/2021,5
12045,1159,11,9/6/2021,3
12046,1139,19,9/6/2021,5
12047,1002,27,9/6/2021,5
12048,941,20,9/6/2021,5
12049,664,29,9/6/2021,5
12050,1047,29,9/6/2021,5
12051,1047,20,9/6/2021,5
12052,1160,13,9/6/2021,5
12053,1139,19,9/6/2021,5
12054,843,27,9/6/2021,5
12055,1016,27,9/6/2021,5
12056,1160,23,9/6/2021,5
12057,411,18,9/6/2021,5
12058,1152,6,9/6/2021,5
12059,1121,3,9/6/2021,5
12060,1110,8,9/6/2021,5
12061,740,28,9/6/2021,5
12062,1110,4,9/6/2021,5
12063,587,5,9/6/2021,5
12064,1109,10,9/6/2021,5
12065,990,25,9/6/2021,5
12066,1107,11,9/6/2021,5
12067,1063,8,9/6/2021,5
12068,1117,12,9/6/2021,3
12069,975,24,9/6/2021,5
12070,1063,23,9/6/2021,3
12071,1170,28,9/6/2021,4
12072,1160,25,9/6/2021,5
12073,1160,11,9/6/2021,5
12074,126,25,9/6/2021,2
12075,1160,10,9/6/2021,5
12076,1139,20,9/6/2021,5
12077,900,16,9/6/2021,5
12078,1022,19,9/6/2021,5
12079,1170,25,9/6/2021,5
12080,1160,7,9/6/2021,5
12081,1130,9,9/6/2021,5
12082,1074,16,9/6/2021,5
12083,1139,30,9/6/2021,5
12084,1085,17,9/6/2021,5
12085,191,11,9/6/2021,2
12086,1125,7,9/6/2021,5
12087,1149,11,9/6/2021,5
12088,1170,28,9/6/2021,3
12089,1163,1,9/6/2021,2
12090,359,19,9/6/2021,5
12091,1170,6,9/6/2021,5
12092,1151,5,9/6/2021,3
12093,1034,18,9/6/2021,3
12094,1148,25,9/6/2021,5
12095,1160,3,9/6/2021,5
12096,1084,17,9/6/2021,5
12097,1141,8,9/7/2021,5
12098,1096,4,9/7/2021,5
12099,1139,5,9/7/2021,5
12100,312,2,9/7/2021,5
12101,707,27,9/7/2021,5
12102,788,10,9/7/2021,5
12103,1068,20,9/7/2021,5
12104,1135,25,9/7/2021,5
12105,1031,19,9/7/2021,2
12106,860,3,9/7/2021,5
12107,1030,6,9/7/2021,5
12108,1174,16,9/7/2021,5
12109,1068,16,9/7/2021,5
12110,702,14,9/7/2021,5
12111,1110,2,9/7/2021,5
12112,1141,15,9/7/2021,3
12113,1120,24,9/7/2021,5
12114,1081,29,9/7/2021,4
12115,1140,1,9/7/2021,5
12116,1113,1,9/7/2021,2
12117,1170,8,9/7/2021,5
12118,1178,11,9/7/2021,5
12119,1163,26,9/7/2021,5
12120,312,12,9/7/2021,5
12121,1100,19,9/7/2021,4
12122,1125,1,9/7/2021,5
12123,1143,8,9/7/2021,5
12124,1058,28,9/7/2021,5
12125,1175,10,9/7/2021,2
12126,1023,9,9/7/2021,5
12127,783,13,9/7/2021,5
12128,1135,13,9/7/2021,5
12129,706,24,9/7/2021,5
12130,927,11,9/7/2021,5
12131,1121,15,9/7/2021,5
12132,802,2,9/7/2021,3
12133,1141,1,9/7/2021,5
12134,1079,17,9/7/2021,5
12135,1178,17,9/7/2021,5
12136,1172,4,9/7/2021,5
12137,1079,20,9/7/2021,2
12138,819,5,9/7/2021,5
12139,802,15,9/7/2021,5
12140,1168,6,9/7/2021,5
12141,1148,9,9/7/2021,5
12142,318,29,9/7/2021,5
12143,334,7,9/7/2021,5
12144,1159,3,9/7/2021,5
12145,1149,12,9/7/2021,5
12146,1113,29,9/7/2021,5
12147,1155,13,9/7/2021,5
12148,1168,8,9/7/2021,5
12149,825,7,9/7/2021,5
12150,318,21,9/7/2021,5
12151,1089,27,9/7/2021,5
12152,1113,4,9/7/2021,5
12153,1086,26,9/7/2021,5
12154,1099,17,9/7/2021,4
12155,1178,15,9/7/2021,5
12156,1110,19,9/7/2021,3
12157,1125,16,9/7/2021,5
12158,1010,28,9/7/2021,5
12159,1059,30,9/7/2021,5
12160,1178,1,9/7/2021,3
12161,1178,6,9/7/2021,5
12162,1074,26,9/8/2021,1
12163,520,27,9/8/2021,5
12164,1125,5,9/8/2021,2
12165,1170,13,9/8/2021,5
12166,1030,17,9/8/2021,5
12167,1020,19,9/8/2021,2
12168,1180,1,9/8/2021,5
12169,1180,29,9/8/2021,5
12170,1182,15,9/8/2021,4
12171,1121,28,9/8/2021,5
12172,1112,23,9/8/2021,5
12173,850,2,9/8/2021,5
12174,788,20,9/8/2021,5
12175,907,9,9/8/2021,5
12176,840,13,9/8/2021,5
12177,1120,22,9/8/2021,5
12178,880,11,9/8/2021,5
12179,1171,23,9/8/2021,5
12180,1146,24,9/8/2021,3
12181,1112,11,9/8/2021,5
12182,1010,30,9/8/2021,5
12183,1149,10,9/8/2021,5
12184,983,28,9/8/2021,5
12185,1178,24,9/8/2021,5
12186,1012,2,9/8/2021,5
12187,1047,27,9/8/2021,5
12188,1178,9,9/8/2021,2
12189,1148,3,9/8/2021,3
12190,1170,12,9/8/2021,5
12191,1174,15,9/8/2021,5
12192,1180,28,9/8/2021,5
12193,672,16,9/8/2021,4
12194,1170,19,9/8/2021,5
12195,1099,2,9/8/2021,5
12196,1000,5,9/8/2021,5
12197,971,29,9/8/2021,5
12198,456,4,9/8/2021,5
12199,1010,15,9/8/2021,4
12200,975,16,9/8/2021,5
12201,1178,2,9/8/2021,5
12202,978,12,9/8/2021,5
12203,1085,1,9/8/2021,5
12204,1115,17,9/8/2021,5
12205,1082,20,9/8/2021,5
12206,1180,11,9/8/2021,5
12207,1168,25,9/8/2021,5
12208,1178,24,9/8/2021,5
12209,969,7,9/8/2021,5
12210,1180,19,9/8/2021,5
12211,767,27,9/8/2021,5
12212,1180,11,9/8/2021,5
12213,1125,26,9/8/2021,4
12214,1178,27,9/8/2021,5
12215,1170,29,9/8/2021,5
12216,598,30,9/8/2021,5
12217,1121,7,9/8/2021,5
12218,1176,15,9/8/2021,5
12219,1178,23,9/8/2021,5
12220,1149,1,9/8/2021,5
12221,926,8,9/8/2021,5
12222,686,23,9/8/2021,5
12223,1084,21,9/8/2021,3
12224,848,3,9/8/2021,5
12225,905,11,9/8/2021,5
12226,1125,19,9/8/2021,5
12227,737,13,9/8/2021,2
12228,82,5,9/8/2021,5
12229,1170,21,9/8/2021,5
12230,1139,27,9/8/2021,5
12231,410,8,9/8/2021,5
12232,1180,16,9/8/2021,5
12233,1180,4,9/8/2021,4
12234,1121,14,9/8/2021,5
12235,1180,2,9/9/2021,5
12236,1121,1,9/9/2021,5
12237,481,19,9/9/2021,5
12238,226,16,9/9/2021,5
12239,1125,6,9/9/2021,3
12240,1159,1,9/9/2021,5
12241,1180,4,9/9/2021,5
12242,288,20,9/9/2021,5
12243,1180,5,9/9/2021,5
12244,1149,13,9/9/2021,5
12245,1142,2,9/9/2021,5
12246,667,2,9/9/2021,5
12247,1180,29,9/9/2021,5
12248,1170,26,9/9/2021,4
12249,1146,21,9/9/2021,5
12250,654,4,9/9/2021,5
12251,1180,28,9/9/2021,3
12252,1180,25,9/9/2021,5
12253,1085,17,9/9/2021,2
12254,1097,16,9/9/2021,4
12255,1180,2,9/9/2021,5
12256,121,14,9/9/2021,5
12257,799,30,9/9/2021,5
12258,1149,20,9/9/2021,5
12259,1113,24,9/9/2021,5
12260,1047,12,9/9/2021,5
12261,1176,13,9/9/2021,5
12262,1110,27,9/9/2021,5
12263,1180,12,9/9/2021,5
12264,1022,1,9/9/2021,5
12265,1170,4,9/9/2021,5
12266,1032,24,9/9/2021,5
12267,1180,22,9/9/2021,5
12268,1037,23,9/9/2021,5
12269,1129,24,9/9/2021,1
12270,1180,28,9/9/2021,2
12271,1113,27,9/9/2021,5
12272,1149,28,9/9/2021,5
12273,1112,15,9/9/2021,5
12274,951,10,9/9/2021,5
12275,952,28,9/9/2021,5
12276,33,5,9/9/2021,5
12277,930,12,9/9/2021,2
12278,721,21,9/9/2021,5
12279,1180,16,9/9/2021,5
12280,1113,6,9/9/2021,5
12281,1063,19,9/9/2021,5
12282,1180,24,9/9/2021,5
12283,1089,28,9/9/2021,3
12284,1149,12,9/9/2021,5
12285,719,7,9/9/2021,5
12286,1185,5,9/9/2021,3
12287,1096,28,9/9/2021,5
12288,1031,15,9/9/2021,5
12289,1048,4,9/9/2021,5
12290,331,19,9/9/2021,5
12291,1068,16,9/9/2021,5
12292,841,26,9/9/2021,5
12293,605,2,9/9/2021,5
12294,1149,12,9/9/2021,5
12295,653,20,9/9/2021,5
12296,598,4,9/9/2021,5
12297,1029,2,9/9/2021,5
12298,866,24,9/9/2021,5
12299,1177,12,9/9/2021,2
12300,872,17,9/9/2021,4
12301,1051,30,9/9/2021,5
12302,714,19,9/9/2021,5
12303,410,5,9/9/2021,1
12304,1099,20,9/9/2021,5
12305,1141,30,9/9/2021,5
12306,1022,27,9/9/2021,4
12307,1180,6,9/9/2021,1
12308,1120,25,9/10/2021,5
12309,1170,17,9/10/2021,5
12310,524,6,9/10/2021,5
12311,1096,4,9/10/2021,5
12312,791,6,9/10/2021,5
12313,1084,25,9/10/2021,5
12314,1072,19,9/10/2021,5
12315,1120,23,9/10/2021,5
12316,1170,1,9/10/2021,4
12317,921,22,9/10/2021,5
12318,848,16,9/10/2021,4
12319,590,6,9/10/2021,5
12320,1152,10,9/10/2021,5
12321,1055,22,9/10/2021,5
12322,767,6,9/10/2021,5
12323,158,20,9/10/2021,5
12324,1029,27,9/10/2021,5
12325,1051,26,9/10/2021,5
12326,930,16,9/10/2021,4
12327,378,5,9/10/2021,5
12328,1146,29,9/10/2021,3
12329,1144,21,9/10/2021,5
12330,819,20,9/10/2021,5
12331,424,8,9/10/2021,5
12332,954,10,9/10/2021,5
12333,1170,15,9/10/2021,5
12334,840,28,9/10/2021,5
12335,973,27,9/10/2021,5
12336,1149,29,9/10/2021,5
12337,763,24,9/10/2021,5
12338,1159,15,9/10/2021,5
12339,934,24,9/10/2021,5
12340,524,19,9/10/2021,5
12341,1098,29,9/10/2021,4
12342,740,26,9/10/2021,5
12343,803,6,9/10/2021,4
12344,1186,24,9/10/2021,5
12345,1089,27,9/10/2021,3
12346,411,25,9/10/2021,5
12347,1168,19,9/10/2021,5
12348,1182,26,9/10/2021,5
12349,654,6,9/10/2021,5
12350,1082,20,9/10/2021,5
12351,828,30,9/10/2021,5
12352,1172,9,9/10/2021,4
12353,1097,14,9/10/2021,2
12354,1049,29,9/10/2021,5
12355,1149,19,9/10/2021,4
12356,740,20,9/10/2021,5
12357,1166,5,9/10/2021,2
12358,1058,11,9/10/2021,4
12359,1113,7,9/10/2021,5
12360,1170,30,9/10/2021,5
12361,1177,1,9/10/2021,5
12362,1185,21,9/10/2021,5
12363,1161,9,9/10/2021,5
12364,288,28,9/10/2021,5
12365,1097,21,9/10/2021,5
12366,1042,13,9/10/2021,2
12367,1098,19,9/10/2021,5
12368,1080,24,9/10/2021,3
12369,1163,20,9/10/2021,5
12370,1037,22,9/10/2021,5
12371,1166,18,9/11/2021,5
12372,1141,21,9/11/2021,5
12373,1031,3,9/11/2021,5
12374,926,25,9/11/2021,5
12375,1049,6,9/11/2021,5
12376,1122,1,9/11/2021,5
12377,939,5,9/11/2021,5
12378,741,21,9/11/2021,5
12379,1192,18,9/11/2021,5
12380,719,18,9/11/2021,5
12381,1104,12,9/11/2021,4
12382,126,20,9/11/2021,5
12383,1016,9,9/11/2021,5
12384,1096,6,9/11/2021,5
12385,1168,6,9/11/2021,4
12386,1185,7,9/11/2021,5
12387,1121,29,9/11/2021,3
12388,969,9,9/11/2021,3
12389,1185,13,9/11/2021,2
12390,1148,30,9/11/2021,5
12391,1189,7,9/11/2021,5
12392,957,19,9/11/2021,5
12393,1148,26,9/11/2021,5
12394,1110,26,9/11/2021,5
12395,1030,25,9/11/2021,5
12396,1141,25,9/11/2021,5
12397,786,23,9/11/2021,5
12398,927,15,9/11/2021,5
12399,587,25,9/11/2021,4
12400,1182,24,9/11/2021,3
12401,1085,1,9/11/2021,5
12402,925,30,9/11/2021,5
12403,779,7,9/11/2021,5
12404,1174,30,9/11/2021,5
12405,714,9,9/11/2021,5
12406,1125,9,9/11/2021,5
12407,1193,1,9/11/2021,5
12408,1037,10,9/11/2021,5
12409,583,24,9/11/2021,5
12410,1132,27,9/11/2021,5
12411,975,6,9/11/2021,5
12412,24,1,9/11/2021,5
12413,1194,8,9/11/2021,3
12414,535,2,9/11/2021,5
12415,1113,19,9/11/2021,5
12416,410,4,9/11/2021,5
12417,101,7,9/11/2021,4
12418,813,10,9/11/2021,5
12419,151,17,9/11/2021,5
12420,1112,5,9/11/2021,5
12421,1177,2,9/11/2021,5
12422,1059,30,9/11/2021,5
12423,1082,2,9/12/2021,5
12424,1129,8,9/12/2021,4
12425,1142,13,9/12/2021,5
12426,1152,10,9/12/2021,5
12427,1163,3,9/12/2021,5
12428,1177,1,9/12/2021,5
12429,763,13,9/12/2021,5
12430,181,3,9/12/2021,5
12431,1031,16,9/12/2021,2
12432,1176,3,9/12/2021,3
12433,991,8,9/12/2021,2
12434,1159,1,9/12/2021,5
12435,1182,30,9/12/2021,3
12436,1163,5,9/12/2021,4
12437,1084,5,9/12/2021,5
12438,900,18,9/12/2021,5
12439,1193,16,9/12/2021,5
12440,1194,19,9/12/2021,5
12441,1182,11,9/12/2021,5
12442,1101,2,9/12/2021,3
12443,905,24,9/12/2021,5
12444,667,16,9/12/2021,5
12445,1121,4,9/12/2021,5
12446,1182,27,9/12/2021,5
12447,983,16,9/12/2021,5
12448,1183,28,9/12/2021,5
12449,1110,30,9/12/2021,5
12450,1182,1,9/12/2021,5
12451,1145,14,9/12/2021,5
12452,939,24,9/12/2021,5
12453,926,8,9/12/2021,5
12454,977,15,9/12/2021,5
12455,730,27,9/12/2021,5
12456,1031,6,9/12/2021,2
12457,799,3,9/12/2021,5
12458,1188,23,9/12/2021,5
12459,1104,20,9/12/2021,5
12460,941,6,9/12/2021,3
12461,990,23,9/12/2021,2
12462,1177,17,9/12/2021,2
12463,1175,28,9/12/2021,4
12464,952,4,9/12/2021,5
12465,260,3,9/12/2021,5
12466,1145,17,9/12/2021,5
12467,1113,14,9/12/2021,5
12468,1110,18,9/12/2021,5
12469,814,6,9/12/2021,5
12470,1155,29,9/12/2021,5
12471,997,10,9/12/2021,5
12472,1196,23,9/12/2021,5
12473,1143,10,9/12/2021,3
12474,1032,18,9/12/2021,5
12475,1099,15,9/12/2021,5
12476,604,17,9/12/2021,3
12477,1121,24,9/12/2021,4
12478,810,7,9/12/2021,5
12479,1058,8,9/12/2021,5
12480,1121,22,9/12/2021,5
12481,814,9,9/12/2021,5
12482,30,11,9/12/2021,5
12483,990,11,9/12/2021,5
12484,1121,9,9/12/2021,3
12485,781,27,9/13/2021,5
12486,839,16,9/13/2021,5
12487,1200,20,9/13/2021,5
12488,268,27,9/13/2021,5
12489,1084,18,9/13/2021,5
12490,1079,8,9/13/2021,5
12491,378,3,9/13/2021,5
12492,1196,4,9/13/2021,5
12493,1206,28,9/13/2021,5
12494,1104,21,9/13/2021,5
12495,921,3,9/13/2021,3
12496,983,15,9/13/2021,2
12497,1125,16,9/13/2021,5
12498,1086,18,9/13/2021,5
12499,921,9,9/13/2021,5
12500,664,28,9/13/2021,4
12501,1022,11,9/13/2021,3
12502,1084,19,9/13/2021,5
12503,977,21,9/13/2021,5
12504,1084,5,9/13/2021,5
12505,1163,2,9/13/2021,2
12506,1172,14,9/13/2021,4
12507,900,22,9/13/2021,5
12508,1063,7,9/13/2021,5
12509,1109,29,9/13/2021,3
12510,1192,5,9/13/2021,1
12511,740,30,9/13/2021,5
12512,1151,24,9/13/2021,5
12513,1082,24,9/13/2021,5
12514,1155,11,9/13/2021,5
12515,1032,3,9/13/2021,5
12516,1121,15,9/13/2021,2
12517,969,24,9/13/2021,3
12518,1203,19,9/13/2021,5
12519,1192,12,9/13/2021,5
12520,604,26,9/13/2021,5
12521,763,24,9/13/2021,5
12522,957,13,9/13/2021,5
12523,1097,17,9/13/2021,5
12524,1089,26,9/13/2021,5
12525,1152,23,9/13/2021,5
12526,960,7,9/13/2021,5
12527,1163,24,9/13/2021,3
12528,907,13,9/13/2021,5
12529,1097,7,9/13/2021,5
12530,1109,24,9/13/2021,4
12531,1148,8,9/13/2021,5
12532,1206,11,9/13/2021,3
12533,498,9,9/13/2021,5
12534,469,13,9/13/2021,5
12535,887,27,9/13/2021,5
12536,1193,12,9/13/2021,5
12537,934,7,9/13/2021,5
12538,1089,19,9/13/2021,5
12539,1192,23,9/13/2021,5
12540,1174,24,9/13/2021,4
12541,1193,19,9/13/2021,2
12542,940,8,9/13/2021,5
12543,1190,7,9/13/2021,3
12544,1206,10,9/13/2021,2
12545,312,28,9/13/2021,2
12546,1144,29,9/13/2021,5
12547,1188,16,9/13/2021,5
12548,977,29,9/13/2021,5
12549,781,29,9/13/2021,5
12550,1206,28,9/13/2021,5
12551,1166,15,9/13/2021,5
12552,1198,23,9/13/2021,2
12553,1146,16,9/13/2021,5
12554,24,27,9/13/2021,5
12555,874,20,9/13/2021,3
12556,1174,16,9/13/2021,4
12557,1193,23,9/14/2021,2
12558,528,23,9/14/2021,5
12559,1042,6,9/14/2021,5
12560,1084,11,9/14/2021,5
12561,894,12,9/14/2021,5
12562,1174,15,9/14/2021,5
12563,424,3,9/14/2021,5
12564,1092,24,9/14/2021,4
12565,1104,24,9/14/2021,5
12566,1172,16,9/14/2021,4
12567,1049,17,9/14/2021,5
12568,1141,11,9/14/2021,2
12569,907,5,9/14/2021,5
12570,839,13,9/14/2021,5
12571,1152,16,9/14/2021,1
12572,1208,3,9/14/2021,5
12573,1206,9,9/14/2021,5
12574,1163,19,9/14/2021,5
12575,410,29,9/14/2021,5
12576,1177,28,9/14/2021,5
12577,524,5,9/14/2021,5
12578,767,24,9/14/2021,5
12579,1115,27,9/14/2021,5
12580,1208,24,9/14/2021,5
12581,653,9,9/14/2021,5
12582,1196,18,9/14/2021,5
12583,1072,7,9/14/2021,5
12584,1129,16,9/14/2021,5
12585,1193,13,9/14/2021,4
12586,1110,16,9/14/2021,5
12587,855,25,9/14/2021,5
12588,1155,1,9/14/2021,5
12589,828,23,9/14/2021,5
12590,587,3,9/14/2021,5
12591,1112,5,9/14/2021,5
12592,708,2,9/14/2021,5
12593,991,29,9/14/2021,5
12594,1123,4,9/14/2021,5
12595,991,12,9/14/2021,2
12596,1175,1,9/14/2021,5
12597,1161,16,9/14/2021,4
12598,1020,20,9/14/2021,5
12599,860,6,9/14/2021,5
12600,1068,12,9/14/2021,5
12601,1161,15,9/14/2021,5
12602,1205,24,9/14/2021,4
12603,1082,8,9/14/2021,5
12604,1144,4,9/14/2021,5
12605,1192,16,9/14/2021,5
12606,1037,3,9/14/2021,5
12607,742,26,9/14/2021,1
12608,1099,19,9/14/2021,4
12609,742,8,9/14/2021,5
12610,769,20,9/14/2021,5
12611,1037,19,9/14/2021,5
12612,835,13,9/14/2021,2
12613,1212,6,9/14/2021,5
12614,1185,23,9/14/2021,5
12615,1110,24,9/14/2021,5
12616,1110,28,9/14/2021,5
12617,1021,28,9/14/2021,1
12618,1206,1,9/14/2021,5
12619,1074,21,9/14/2021,5
12620,1193,8,9/14/2021,5
